sample_id,sample_type,sample_subtype,ufn,sample_comments,analyzing_lab,sample_quality_flag,sample_quality_log
SLC4625,sealice_microbiome,mot_cal,U4225,NA,UBC_Suttle,AV,NA
SLC4638,sealice_microbiome,mot_cal,U4238,NA,UBC_Suttle,AV,NA
SLC4644,sealice_microbiome,mot_cal,U4244,NA,UBC_Suttle,AV,NA
SLC4646,sealice_microbiome,mot_cal,U4246,NA,UBC_Suttle,AV,NA
SLC4651,sealice_microbiome,mot_cal,U4251,NA,UBC_Suttle,AV,NA
SLC4652,sealice_microbiome,mot_cal,U4252,NA,UBC_Suttle,AV,NA
SLC4654,sealice_microbiome,mot_cal,U4254,NA,UBC_Suttle,AV,NA
SLC4656,sealice_microbiome,mot_cal,U4256,NA,UBC_Suttle,AV,NA
SLC4657,sealice_microbiome,mot_cal,U4257,NA,UBC_Suttle,AV,NA
SLC4660,sealice_microbiome,mot_cal,U4260,NA,UBC_Suttle,AV,NA
SLC4667,sealice_microbiome,mot_cal,U4267,NA,UBC_Suttle,AV,NA
SLC4680,sealice_microbiome,mot_cal,U4280,NA,UBC_Suttle,AV,NA
SLC4605,sealice_microbiome,mot_cal,U4205,NA,UBC_Suttle,AV,NA
SLC4606,sealice_microbiome,mot_cal,U4206,NA,UBC_Suttle,AV,NA
SLC4608,sealice_microbiome,mot_cal,U4208,NA,UBC_Suttle,AV,NA
SLC4672,sealice_microbiome,mot_cal,U4272,NA,UBC_Suttle,AV,NA
SLC4700,sealice_microbiome,mot_cal,U4300,NA,UBC_Suttle,AV,NA
SLC4690,sealice_microbiome,mot_cal,U4290,NA,UBC_Suttle,AV,NA
SLC4692,sealice_microbiome,mot_cal,U4292,NA,UBC_Suttle,AV,NA
SLC4577,sealice_microbiome,mot_cal,U4177,NA,UBC_Suttle,AV,NA
SLC4707,sealice_microbiome,mot_cal,U4307,NA,UBC_Suttle,AV,NA
SLC4708,sealice_microbiome,mot_cal,U4308,NA,UBC_Suttle,AV,NA
SLC4584,sealice_microbiome,mot_cal,U4184,NA,UBC_Suttle,AV,NA
SLC4586,sealice_microbiome,mot_cal,U4186,NA,UBC_Suttle,AV,NA
SLC4710,sealice_microbiome,mot_cal,U4310,NA,UBC_Suttle,AV,NA
SLC4589,sealice_microbiome,mot_cal,U4189,NA,UBC_Suttle,AV,NA
SLC4711,sealice_microbiome,mot_cal,U4311,NA,UBC_Suttle,AV,NA
SLC4595,sealice_microbiome,mot_cal,U4195,NA,UBC_Suttle,AV,NA
SLC4714,sealice_microbiome,mot_cal,U4314,NA,UBC_Suttle,AV,NA
SLC4597,sealice_microbiome,mot_cal,U4197,NA,UBC_Suttle,AV,NA
SLC4716,sealice_microbiome,mot_cal,U4316,NA,UBC_Suttle,AV,NA
SLC4613,sealice_microbiome,mot_cal,U4213,NA,UBC_Suttle,AV,NA
SLC4631,sealice_microbiome,mot_cal,U4231,NA,UBC_Suttle,AV,NA
SLC4748,sealice_microbiome,mot_cal,U4348,NA,UBC_Suttle,AV,NA
SLC4751,sealice_microbiome,mot_cal,U4351,NA,UBC_Suttle,AV,NA
SLC4615,sealice_microbiome,mot_cal,U4215,NA,UBC_Suttle,AV,NA
SLC4753,sealice_microbiome,mot_cal,U4353,NA,UBC_Suttle,AV,NA
SLC4720,sealice_microbiome,mot_cal,U4320,NA,UBC_Suttle,AV,NA
SLC4721,sealice_microbiome,mot_cal,U4321,NA,UBC_Suttle,AV,NA
SLC4725,sealice_microbiome,mot_cal,U4325,NA,UBC_Suttle,AV,NA
SLC4733,sealice_microbiome,mot_cal,U4333,NA,UBC_Suttle,AV,NA
SLC4763,sealice_microbiome,mot_cal,U4363,NA,UBC_Suttle,AV,NA
SLC4637,sealice_microbiome,mot_cal,U4237,NA,UBC_Suttle,AV,NA
SLC4769,sealice_microbiome,mot_cal,U4369,NA,UBC_Suttle,AV,NA
SLC4741,sealice_microbiome,mot_cal,U4341,NA,UBC_Suttle,AV,NA
SLC5404,sealice_microbiome,mot_cal,U4904,NA,UBC_Suttle,SVC,Cannot be verified. Transcribed duplicate location BLC2-10
SLC4426,sealice_microbiome,mot_cal,U4026,NA,UBC_Suttle,SVC,Cannot be verified. Transcribed duplicate location BLC2-10
SLC4790,sealice_microbiome,mot_cal,U4390,NA,UBC_Suttle,AV,NA
SLC4794,sealice_microbiome,mot_cal,U4394,NA,UBC_Suttle,AV,NA
SLC4297,sealice_microbiome,mot_cal,U3897,NA,UBC_Suttle,AV,NA
SLC4824,sealice_microbiome,mot_cal,U4424,NA,UBC_Suttle,AV,NA
SLC4298,sealice_microbiome,mot_cal,U3898,NA,UBC_Suttle,AV,NA
SLC4796,sealice_microbiome,mot_cal,U4396,NA,UBC_Suttle,AV,NA
SLC5409,sealice_microbiome,mot_cal,U4909,NA,UBC_Suttle,AV,NA
SLC4798,sealice_microbiome,mot_cal,U4398,NA,UBC_Suttle,AV,NA
SLC5413,sealice_microbiome,mot_cal,U4913,NA,UBC_Suttle,AV,NA
SLC4251,sealice_microbiome,mot_cal,U3851,NA,UBC_Suttle,AV,NA
SLC4799,sealice_microbiome,mot_cal,U4399,NA,UBC_Suttle,AV,NA
SLC4843,sealice_microbiome,mot_cal,U4443,NA,UBC_Suttle,AV,NA
SLC5416,sealice_microbiome,mot_cal,U4916,NA,UBC_Suttle,AV,NA
SLC4830,sealice_microbiome,mot_cal,U4430,NA,UBC_Suttle,AV,NA
SLC4831,sealice_microbiome,mot_cal,U4431,NA,UBC_Suttle,AV,NA
SLC4844,sealice_microbiome,mot_cal,U4444,NA,UBC_Suttle,AV,NA
SLC4439,sealice_microbiome,mot_cal,U4039,NA,UBC_Suttle,AV,NA
SLC4802,sealice_microbiome,mot_cal,U4402,NA,UBC_Suttle,AV,NA
SLC4765,sealice_microbiome,mot_cal,U4365,NA,UBC_Suttle,AV,NA
SLC4367,sealice_microbiome,mot_cal,U3967,NA,UBC_Suttle,AV,NA
SLC4832,sealice_microbiome,mot_cal,U4432,NA,UBC_Suttle,AV,NA
SLC4846,sealice_microbiome,mot_cal,U4446,NA,UBC_Suttle,AV,NA
SLC4833,sealice_microbiome,mot_cal,U4433,NA,UBC_Suttle,AV,NA
SLC4859,sealice_microbiome,mot_cal,U4459,NA,UBC_Suttle,AV,NA
SLC4250,sealice_microbiome,mot_cal,U3850,NA,UBC_Suttle,AV,NA
SLC4834,sealice_microbiome,mot_cal,U4434,NA,UBC_Suttle,AV,NA
SLC4806,sealice_microbiome,mot_cal,U4406,NA,UBC_Suttle,AV,NA
SLC4300,sealice_microbiome,mot_cal,U3900,NA,UBC_Suttle,AV,NA
SLC4815,sealice_microbiome,mot_cal,U4415,NA,UBC_Suttle,AV,NA
SLC4440,sealice_microbiome,mot_cal,U4040,NA,UBC_Suttle,AV,NA
SLC4809,sealice_microbiome,mot_cal,U4409,NA,UBC_Suttle,AV,NA
SLC4862,sealice_microbiome,mot_cal,U4462,NA,UBC_Suttle,AV,NA
SLC4743,sealice_microbiome,mot_cal,U4343,NA,UBC_Suttle,AV,NA
SLC4301,sealice_microbiome,mot_cal,U3901,NA,UBC_Suttle,AV,NA
SLC4839,sealice_microbiome,mot_cal,U4439,NA,UBC_Suttle,AV,NA
SLC4138,sealice_microbiome,mot_cal,U3738,NA,UBC_Suttle,AV,NA
SLC4840,sealice_microbiome,mot_cal,U4440,NA,UBC_Suttle,AV,NA
SLC4139,sealice_microbiome,mot_cal,U3739,NA,UBC_Suttle,AV,NA
SLC4863,sealice_microbiome,mot_cal,U4463,NA,UBC_Suttle,AV,NA
SLC4140,sealice_microbiome,mot_cal,U3740,NA,UBC_Suttle,AV,NA
SLC4894,sealice_microbiome,mot_cal,U4494,NA,UBC_Suttle,AV,NA
SLC5412,sealice_microbiome,mot_cal,U4912,NA,UBC_Suttle,AV,NA
SLC4897,sealice_microbiome,mot_cal,U4497,NA,UBC_Suttle,AV,NA
SLC4898,sealice_microbiome,mot_cal,U4498,NA,UBC_Suttle,AV,NA
SLC5452,sealice_microbiome,mot_cal,U4952,NA,UBC_Suttle,AV,NA
SLC4901,sealice_microbiome,mot_cal,U4501,NA,UBC_Suttle,AV,NA
SLC4142,sealice_microbiome,mot_cal,U3742,NA,UBC_Suttle,AV,NA
SLC4903,sealice_microbiome,mot_cal,U4503,NA,UBC_Suttle,AV,NA
SLC4431,sealice_microbiome,mot_cal,U4031,NA,UBC_Suttle,AV,NA
SLC4866,sealice_microbiome,mot_cal,U4466,NA,UBC_Suttle,AV,NA
SLC4768,sealice_microbiome,mot_cal,U4368,NA,UBC_Suttle,AV,NA
SLC4868,sealice_microbiome,mot_cal,U4468,NA,UBC_Suttle,AV,NA
SLC4914,sealice_microbiome,mot_cal,U4514,NA,UBC_Suttle,AV,NA
SLC4909,sealice_microbiome,mot_cal,U4509,NA,UBC_Suttle,AV,NA
SLC4812,sealice_microbiome,mot_cal,U4412,NA,UBC_Suttle,AV,NA
SLC4870,sealice_microbiome,mot_cal,U4470,NA,UBC_Suttle,AV,NA
SLC5402,sealice_microbiome,mot_cal,U4902,NA,UBC_Suttle,AV,NA
SLC4872,sealice_microbiome,mot_cal,U4472,NA,UBC_Suttle,AV,NA
SLC4873,sealice_microbiome,mot_cal,U4473,NA,UBC_Suttle,AV,NA
SLC4307,sealice_microbiome,mot_cal,U3907,NA,UBC_Suttle,AV,NA
SLC4875,sealice_microbiome,mot_cal,U4475,NA,UBC_Suttle,AV,NA
SLC4430,sealice_microbiome,mot_cal,U4030,NA,UBC_Suttle,AV,NA
SLC4937,sealice_microbiome,mot_cal,U4537,NA,UBC_Suttle,AV,NA
SLC4876,sealice_microbiome,mot_cal,U4476,NA,UBC_Suttle,AV,NA
SLC5441,sealice_microbiome,mot_cal,U4941,NA,UBC_Suttle,SVC,Cannot be verified. Transcribed duplicate location BLC2-89
SLC4877,sealice_microbiome,mot_cal,U4477,NA,UBC_Suttle,SVC,Cannot be verified. Transcribed duplicate location BLC2-89
SLC4819,sealice_microbiome,mot_cal,U4419,NA,UBC_Suttle,AV,NA
SLC4427,sealice_microbiome,mot_cal,U4027,NA,UBC_Suttle,AV,NA
SLC4947,sealice_microbiome,mot_cal,U4547,NA,UBC_Suttle,AV,NA
SLC5439,sealice_microbiome,mot_cal,U4939,NA,UBC_Suttle,AV,NA
SLC4948,sealice_microbiome,mot_cal,U4548,NA,UBC_Suttle,AV,NA
SLC4949,sealice_microbiome,mot_cal,U4549,NA,UBC_Suttle,AV,NA
SLC4306,sealice_microbiome,mot_cal,U3906,NA,UBC_Suttle,AV,NA
SLC4878,sealice_microbiome,mot_cal,U4478,NA,UBC_Suttle,AV,NA
SLC5401,sealice_microbiome,mot_cal,U4901,NA,UBC_Suttle,AV,NA
SLC4950,sealice_microbiome,mot_cal,U4550,NA,UBC_Suttle,AV,NA
SLC5017,sealice_microbiome,mot_cal,U4617,NA,UBC_Suttle,AV,NA
SLC5019,sealice_microbiome,mot_cal,U4619,NA,UBC_Suttle,AV,NA
SLC4932,sealice_microbiome,mot_cal,U4532,NA,UBC_Suttle,AV,NA
SLC4934,sealice_microbiome,mot_cal,U4534,NA,UBC_Suttle,AV,NA
SLC5023,sealice_microbiome,mot_cal,U4623,NA,UBC_Suttle,AV,NA
SLC4935,sealice_microbiome,mot_cal,U4535,NA,UBC_Suttle,AV,NA
SLC5024,sealice_microbiome,mot_cal,U4624,NA,UBC_Suttle,AV,NA
SLC5026,sealice_microbiome,mot_cal,U4626,NA,UBC_Suttle,AV,NA
SLC4962,sealice_microbiome,mot_cal,U4562,NA,UBC_Suttle,AV,NA
SLC4881,sealice_microbiome,mot_cal,U4481,NA,UBC_Suttle,AV,NA
SLC5057,sealice_microbiome,mot_cal,U4657,NA,UBC_Suttle,AV,NA
SLC5027,sealice_microbiome,mot_cal,U4627,NA,UBC_Suttle,AV,NA
SLC4963,sealice_microbiome,mot_cal,U4563,NA,UBC_Suttle,AV,NA
SLC5180,sealice_microbiome,mot_cal,U4730,NA,UBC_Suttle,AV,NA
SLC5028,sealice_microbiome,mot_cal,U4628,NA,UBC_Suttle,AV,NA
SLC5036,sealice_microbiome,mot_cal,U4636,NA,UBC_Suttle,AV,NA
SLC5038,sealice_microbiome,mot_cal,U4638,NA,UBC_Suttle,AV,NA
SLC5081,sealice_microbiome,mot_cal,U4681,NA,UBC_Suttle,AV,NA
SLC5066,sealice_microbiome,mot_cal,U4666,NA,UBC_Suttle,AV,NA
SLC4785,sealice_microbiome,mot_cal,U4385,NA,UBC_Suttle,AV,NA
SLC5067,sealice_microbiome,mot_cal,U4667,NA,UBC_Suttle,AV,NA
SLC5070,sealice_microbiome,mot_cal,U4670,NA,UBC_Suttle,AV,NA
SLC5071,sealice_microbiome,mot_cal,U4671,NA,UBC_Suttle,AV,NA
SLC4971,sealice_microbiome,mot_cal,U4571,NA,UBC_Suttle,AV,NA
SLC4974,sealice_microbiome,mot_cal,U4574,NA,UBC_Suttle,AV,NA
SLC5040,sealice_microbiome,mot_cal,U4640,NA,UBC_Suttle,AV,NA
SLC4976,sealice_microbiome,mot_cal,U4576,NA,UBC_Suttle,AV,NA
SLC4982,sealice_microbiome,mot_cal,U4582,NA,UBC_Suttle,AV,NA
SLC4983,sealice_microbiome,mot_cal,U4583,NA,UBC_Suttle,AV,NA
SLC4788,sealice_microbiome,mot_cal,U4388,NA,UBC_Suttle,AV,NA
SLC5050,sealice_microbiome,mot_cal,U4650,NA,UBC_Suttle,AV,NA
SLC5227,sealice_microbiome,mot_cal,U4777,NA,UBC_Suttle,AV,NA
SLC5231,sealice_microbiome,mot_cal,U4781,NA,UBC_Suttle,AV,NA
SLC5233,sealice_microbiome,mot_cal,U4783,NA,UBC_Suttle,AV,NA
SLC5185,sealice_microbiome,mot_cal,U4735,NA,UBC_Suttle,AV,NA
SLC5186,sealice_microbiome,mot_cal,U4736,NA,UBC_Suttle,AV,NA
SLC5193,sealice_microbiome,mot_cal,U4743,NA,UBC_Suttle,AV,NA
SLC5197,sealice_microbiome,mot_cal,U4747,NA,UBC_Suttle,AV,NA
SLC4886,sealice_microbiome,mot_cal,U4486,NA,UBC_Suttle,AV,NA
SLC4888,sealice_microbiome,mot_cal,U4488,NA,UBC_Suttle,AV,NA
SLC5239,sealice_microbiome,mot_cal,U4789,NA,UBC_Suttle,AV,NA
SLC5240,sealice_microbiome,mot_cal,U4790,NA,UBC_Suttle,AV,NA
SLC5242,sealice_microbiome,mot_cal,U4792,NA,UBC_Suttle,AV,NA
SLC5274,sealice_microbiome,mot_cal,U4824,NA,UBC_Suttle,AV,NA
SLC5259,sealice_microbiome,mot_cal,U4809,NA,UBC_Suttle,AV,NA
SLC5188,sealice_microbiome,mot_cal,U4738,NA,UBC_Suttle,AV,NA
SLC5276,sealice_microbiome,mot_cal,U4826,NA,UBC_Suttle,AV,NA
SLC5277,sealice_microbiome,mot_cal,U4827,NA,UBC_Suttle,AV,NA
SLC5010,sealice_microbiome,mot_cal,U4610,NA,UBC_Suttle,AV,NA
SLC5262,sealice_microbiome,mot_cal,U4812,NA,UBC_Suttle,AV,NA
SLC5264,sealice_microbiome,mot_cal,U4814,NA,UBC_Suttle,AV,NA
SLC5267,sealice_microbiome,mot_cal,U4817,NA,UBC_Suttle,AV,NA
SLC5268,sealice_microbiome,mot_cal,U4818,NA,UBC_Suttle,AV,NA
SLC5299,sealice_microbiome,mot_cal,U4849,NA,UBC_Suttle,AV,NA
SLC5305,sealice_microbiome,mot_cal,U4855,NA,UBC_Suttle,AV,NA
SLC5308,sealice_microbiome,mot_cal,U4858,NA,UBC_Suttle,AV,NA
SLC5309,sealice_microbiome,mot_cal,U4859,NA,UBC_Suttle,AV,NA
SLC5311,sealice_microbiome,mot_cal,U4861,NA,UBC_Suttle,AV,NA
SLC5011,sealice_microbiome,mot_cal,U4611,NA,UBC_Suttle,AV,NA
SLC5313,sealice_microbiome,mot_cal,U4863,NA,UBC_Suttle,AV,NA
SLC5314,sealice_microbiome,mot_cal,U4864,NA,UBC_Suttle,AV,NA
SLC5317,sealice_microbiome,mot_cal,U4867,NA,UBC_Suttle,AV,NA
SLC5318,sealice_microbiome,mot_cal,U4868,NA,UBC_Suttle,AV,NA
SLC5321,sealice_microbiome,mot_cal,U4871,NA,UBC_Suttle,AV,NA
SLC5207,sealice_microbiome,mot_cal,U4757,NA,UBC_Suttle,AV,NA
SLC5209,sealice_microbiome,mot_cal,U4759,NA,UBC_Suttle,AV,NA
SLC4925,sealice_microbiome,mot_cal,U4525,NA,UBC_Suttle,AV,NA
SLC4455,sealice_microbiome,mot_cal,U4055,NA,UBC_Suttle,AV,NA
SLC4465,sealice_microbiome,mot_cal,U4065,NA,UBC_Suttle,AV,NA
SLC4148,sealice_microbiome,mot_cal,U3748,NA,UBC_Suttle,AV,NA
SLC4149,sealice_microbiome,mot_cal,U3749,NA,UBC_Suttle,AV,NA
SLC4150,sealice_microbiome,mot_cal,U3750,NA,UBC_Suttle,AV,NA
SLC4442,sealice_microbiome,mot_cal,U4042,NA,UBC_Suttle,AV,NA
SLC4513,sealice_microbiome,mot_cal,U4113,NA,UBC_Suttle,AV,NA
SLC4481,sealice_microbiome,mot_cal,U4081,NA,UBC_Suttle,AV,NA
SLC4524,sealice_microbiome,mot_cal,U4124,NA,UBC_Suttle,AV,NA
SLC4525,sealice_microbiome,mot_cal,U4125,NA,UBC_Suttle,AV,NA
SLC4456,sealice_microbiome,mot_cal,U4056,NA,UBC_Suttle,AV,NA
SLC4517,sealice_microbiome,mot_cal,U4117,NA,UBC_Suttle,AV,NA
SLC4483,sealice_microbiome,mot_cal,U4083,NA,UBC_Suttle,AV,NA
SLC4445,sealice_microbiome,mot_cal,U4045,NA,UBC_Suttle,AV,NA
SLC4519,sealice_microbiome,mot_cal,U4119,NA,UBC_Suttle,AV,NA
SLC4446,sealice_microbiome,mot_cal,U4046,NA,UBC_Suttle,AV,NA
SLC4507,sealice_microbiome,mot_cal,U4107,NA,UBC_Suttle,AV,NA
SLC4522,sealice_microbiome,mot_cal,U4122,NA,UBC_Suttle,AV,NA
SLC4450,sealice_microbiome,mot_cal,U4050,NA,UBC_Suttle,AV,NA
SLC4470,sealice_microbiome,mot_cal,U4070,NA,UBC_Suttle,AV,NA
SLC4545,sealice_microbiome,mot_cal,U4145,NA,UBC_Suttle,AV,NA
SLC4462,sealice_microbiome,mot_cal,U4062,NA,UBC_Suttle,AV,NA
SLC4535,sealice_microbiome,mot_cal,U4135,NA,UBC_Suttle,AV,NA
SLC4463,sealice_microbiome,mot_cal,U4063,NA,UBC_Suttle,AV,NA
SLC4546,sealice_microbiome,mot_cal,U4146,NA,UBC_Suttle,AV,NA
SLC4464,sealice_microbiome,mot_cal,U4064,NA,UBC_Suttle,AV,NA
SLC4536,sealice_microbiome,mot_cal,U4136,NA,UBC_Suttle,AV,NA
SLC4548,sealice_microbiome,mot_cal,U4148,NA,UBC_Suttle,AV,NA
SLC4530,sealice_microbiome,mot_cal,U4130,NA,UBC_Suttle,AV,NA
SLC4457,sealice_microbiome,mot_cal,U4057,NA,UBC_Suttle,AV,NA
SLC5547,sealice_microbiome,mot_cal,U5008,NA,UBC_Suttle,AV,NA
SLC5499,sealice_microbiome,mot_cal,U4960,NA,UBC_Suttle,AV,NA
SLC5504,sealice_microbiome,mot_cal,U4965,NA,UBC_Suttle,AV,NA
SLC4557,sealice_microbiome,mot_cal,U4157,NA,UBC_Suttle,AV,NA
SLC5509,sealice_microbiome,mot_cal,U4970,NA,UBC_Suttle,AV,NA
SLC5514,sealice_microbiome,mot_cal,U4975,NA,UBC_Suttle,AV,NA
SLC4573,sealice_microbiome,mot_cal,U4173,NA,UBC_Suttle,AV,NA
SLC5445,sealice_microbiome,mot_cal,U4945,NA,UBC_Suttle,AV,NA
SLC5551,sealice_microbiome,mot_cal,U5012,NA,UBC_Suttle,AV,NA
SLC4489,sealice_microbiome,mot_cal,U4089,NA,UBC_Suttle,AV,NA
SLC5554,sealice_microbiome,mot_cal,U5015,NA,UBC_Suttle,AV,NA
SLC5556,sealice_microbiome,mot_cal,U5017,NA,UBC_Suttle,AV,NA
SLC5558,sealice_microbiome,mot_cal,U5019,NA,UBC_Suttle,AV,NA
SLC5562,sealice_microbiome,mot_cal,U5023,NA,UBC_Suttle,AV,NA
SLC5567,sealice_microbiome,mot_cal,U5028,NA,UBC_Suttle,AV,NA
SLC5568,sealice_microbiome,mot_cal,U5029,NA,UBC_Suttle,AV,NA
SLC5569,sealice_microbiome,mot_cal,U5030,NA,UBC_Suttle,AV,NA
SLC4510,sealice_microbiome,mot_cal,U4110,NA,UBC_Suttle,AV,NA
SLC4511,sealice_microbiome,mot_cal,U4111,NA,UBC_Suttle,AV,NA
SLC4504,sealice_microbiome,mot_cal,U4104,NA,UBC_Suttle,AV,NA
SLC4563,sealice_microbiome,mot_cal,U4163,NA,UBC_Suttle,AV,NA
SLC4564,sealice_microbiome,mot_cal,U4164,NA,UBC_Suttle,AV,NA
SLC4565,sealice_microbiome,mot_cal,U4165,NA,UBC_Suttle,AV,NA
SLC4566,sealice_microbiome,mot_cal,U4166,NA,UBC_Suttle,AV,NA
SLC4512,sealice_microbiome,mot_cal,U4112,NA,UBC_Suttle,AV,NA
SLC4503,sealice_microbiome,mot_cal,U4103,NA,UBC_Suttle,AV,NA
SLC5541,sealice_microbiome,mot_cal,U5002,NA,UBC_Suttle,AV,NA
SLC4497,sealice_microbiome,mot_cal,U4097,NA,UBC_Suttle,AV,NA
SLC4496,sealice_microbiome,mot_cal,U4096,NA,UBC_Suttle,AV,NA
SLL4708,sealice_microbiome,mot_lep,U4308,NA,UBC_Suttle,AV,NA
SLL5402,sealice_microbiome,mot_lep,U4902,NA,UBC_Suttle,AV,NA
SLL4296,sealice_microbiome,mot_lep,U3896,NA,UBC_Suttle,AV,NA
SLL4426,sealice_microbiome,mot_lep,U4026,NA,UBC_Suttle,AV,NA
SLL4300,sealice_microbiome,mot_lep,U3900,NA,UBC_Suttle,AV,NA
SLL4433,sealice_microbiome,mot_lep,U4033,NA,UBC_Suttle,AV,NA
SLL4140,sealice_microbiome,mot_lep,U3740,NA,UBC_Suttle,AV,NA
SLL4142,sealice_microbiome,mot_lep,U3742,NA,UBC_Suttle,AV,NA
SLL5438,sealice_microbiome,mot_lep,U4938,NA,UBC_Suttle,AV,NA
SLL4715,sealice_microbiome,mot_lep,U4315,NA,UBC_Suttle,AV,NA
SLL5439,sealice_microbiome,mot_lep,U4939,NA,UBC_Suttle,AV,NA
SLL5406,sealice_microbiome,mot_lep,U4906,NA,UBC_Suttle,SVC,Cannot be verified. Transcribed duplicate location BLL1-23
SLL4149,sealice_microbiome,mot_lep,U3749,NA,UBC_Suttle,SVC,Cannot be verified. Transcribed duplicate location BLL1-23
SLL4474,sealice_microbiome,mot_lep,U4074,NA,UBC_Suttle,SVC,Cannot be verified. Transcribed duplicate location BLL1-23
SLL4443,sealice_microbiome,mot_lep,U4043,NA,UBC_Suttle,AV,NA
SLL4478,sealice_microbiome,mot_lep,U4078,NA,UBC_Suttle,AV,NA
SLL4566,sealice_microbiome,mot_lep,U4166,NA,UBC_Suttle,AV,NA
SLL5509,sealice_microbiome,mot_lep,U4970,NA,UBC_Suttle,AV,NA
SLL5517,sealice_microbiome,mot_lep,U4978,NA,UBC_Suttle,AV,NA
SLL4848,sealice_microbiome,mot_lep,U4448,NA,UBC_Suttle,AV,NA
SLL5518,sealice_microbiome,mot_lep,U4979,NA,UBC_Suttle,AV,NA
SLL5519,sealice_microbiome,mot_lep,U4980,NA,UBC_Suttle,AV,NA
SLL5418,sealice_microbiome,mot_lep,U4918,NA,UBC_Suttle,AV,NA
SLL5419,sealice_microbiome,mot_lep,U4919,NA,UBC_Suttle,AV,NA
SLL4839,sealice_microbiome,mot_lep,U4439,NA,UBC_Suttle,AV,NA
SLL4864,sealice_microbiome,mot_lep,U4464,NA,UBC_Suttle,AV,NA
SLL4990,sealice_microbiome,mot_lep,U4590,NA,UBC_Suttle,AV,NA
SLL4925,sealice_microbiome,mot_lep,U4525,NA,UBC_Suttle,AV,NA
SLL4567,sealice_microbiome,mot_lep,U4167,NA,UBC_Suttle,AV,NA
SLL5060,sealice_microbiome,mot_lep,U4660,NA,UBC_Suttle,AV,NA
SLL5401,sealice_microbiome,mot_lep,U4901,NA,UBC_Suttle,AV,NA
SLL5582,sealice_microbiome,mot_lep,U5043,NA,UBC_Suttle,AV,NA
S12987LC1,sealice_microbiome,mot_cal,U12987,NA,UBC_Suttle,AV,NA
S10971LC1,sealice_microbiome,mot_cal,U10971,NA,UBC_Suttle,AV,NA
S10110LL1,sealice_microbiome,mot_lep,U10110,Sea lice thawed,UBC_Suttle,AV,NA
S10973LC1,sealice_microbiome,mot_cal,U10973,NA,UBC_Suttle,AV,NA
S10980LC1,sealice_microbiome,mot_cal,U10980,NA,UBC_Suttle,AV,NA
S10978LC1,sealice_microbiome,mot_cal,U10978,NA,UBC_Suttle,AV,NA
S12554LC1,sealice_microbiome,mot_cal,U12554,NA,UBC_Suttle,AV,NA
S12904LC1,sealice_microbiome,mot_cal,U12904,NA,UBC_Suttle,AV,NA
S10736LC1,sealice_microbiome,mot_cal,U10736,NA,UBC_Suttle,AV,NA
S10734LC1,sealice_microbiome,mot_cal,U10734,NA,UBC_Suttle,AV,NA
S10740LC1,sealice_microbiome,mot_cal,U10740,NA,UBC_Suttle,AV,NA
S12813LC1,sealice_microbiome,mot_cal,U12813,NA,UBC_Suttle,AV,NA
S10732LC1,sealice_microbiome,mot_cal,U10732,NA,UBC_Suttle,AV,NA
S10738LC1,sealice_microbiome,mot_cal,U10738,NA,UBC_Suttle,AV,NA
S12572LC1,sealice_microbiome,mot_cal,U12572,NA,UBC_Suttle,AV,NA
S12665LC1,sealice_microbiome,mot_cal,U12665,NA,UBC_Suttle,AV,NA
S12668LC1,sealice_microbiome,mot_cal,U12668,NA,UBC_Suttle,AV,NA
S12670LL1,sealice_microbiome,mot_lep,U12670,NA,UBC_Suttle,AV,NA
S12666LC1,sealice_microbiome,mot_cal,U12666,NA,UBC_Suttle,AV,NA
S12413LC1,sealice_microbiome,mot_cal,U12413,NA,UBC_Suttle,AV,NA
S12420LC1,sealice_microbiome,mot_cal,U12420,NA,UBC_Suttle,AV,NA
