"Cast PK","Hakai ID","Filename","CTD model","CTD serial number","CTD firmware version","Cruise","Station","Drop number","Start time","Bottom time","Drop time (s)","Drop depth (m)","Target depth (m)","Latitude","Longitude","Operators","Comments","Cast Type","Sensors Submerged","Water Depth (m)","Soak Start","Soak End","Weather"
"14713","065679_2019-05-17T17:33:49.000Z","065679_20190517_1300","RBRconcerto","065679","1.430","JSSOCKEYE","J02","2","2019-05-17 10:33:49.000","2019-05-17 10:34:00.167","11","15.898738123723689","15","undefined","undefined","erin.pippus,katie.davidson,sara.tremblayb,Tesarla Johnson","undefined","Dynamic","Full","null","Invalid date","Invalid date","{""tide"":null,""sky_cover"":""light_rain"",""wind_speed"":""3"",""swell_height"":""0"",""weather_notes"":null}"
"13956","065679_2019-05-29T20:44:16.000Z","065679_20190529_1555","RBRconcerto","065679","1.430","JSSOCKEYE","J02","2","2019-05-29 13:44:16.000","2019-05-29 13:44:21.667","6","5.889166884051363","5","undefined","undefined","erin.pippus,katie.davidson,sara.tremblayb,Tesarla Johnson","undefined","Dynamic","Full","null","Invalid date","Invalid date","{""tide"":null,""sky_cover"":""cloudy"",""wind_speed"":""3"",""swell_height"":""0.5"",""weather_notes"":null}"
"14006","065679_2019-06-05T19:17:38.500Z","065679_20190605_1457","RBRconcerto","065679","1.430","JSSOCKEYE","J02","3","2019-06-05 12:17:38.500","2019-06-05 12:17:53.833","15","20.40551185808578","20","undefined","undefined","erin.pippus,katie.davidson,sara.tremblayb,Tesarla Johnson","undefined","Dynamic","Full","null","Invalid date","Invalid date","{""tide"":null,""sky_cover"":""light_rain"",""wind_speed"":""10"",""swell_height"":""0"",""weather_notes"":null}"
"14008","065679_2019-06-06T21:22:45.667Z","065679_20190606_1758","RBRconcerto","065679","1.430","JSSOCKEYE","J02","3","2019-06-06 14:26:18.333","2019-06-06 14:26:23.000","5","5.969967469078369","5","undefined","undefined","erin.pippus,katie.davidson,sara.tremblayb,Tesarla Johnson","undefined","Dynamic","Full","null","Invalid date","Invalid date","{""tide"":null,""sky_cover"":""cloudy"",""wind_speed"":""16"",""swell_height"":""0.5"",""weather_notes"":null}"
"14182","065679_2019-06-28T20:06:01.000Z","065679_20190628_1530","RBRconcerto","065679","1.430","JSSOCKEYE","J02","3","2019-06-28 13:06:01.000","2019-06-28 13:06:08.666","8","10.892447725693035","10","undefined","undefined","erin.pippus,katie.davidson,sara.tremblayb,Tesarla Johnson","undefined","Dynamic","Full","null","Invalid date","Invalid date","{""tide"":null,""sky_cover"":""partly_cloudy"",""wind_speed"":""6"",""swell_height"":""0.5"",""weather_notes"":null}"
"9176","080217_2017-06-03T13:33:04.167Z","080217_20170603_1554","RBRconcerto","080217","12.040","JSSOCKEYE","J03","3","2017-06-03 06:33:05.167","2017-06-03 06:33:35.167","30","28.57779959008052","30","undefined","undefined","dylan.smyth,emma.atkinson,lauren.portner,mirko.diaz","undefined","null","null","null","Invalid date","Invalid date","null"
"9638","080217_2017-07-12T19:04:56.667Z","080217_20170712_1647","RBRconcerto","080217","12.040","JSSOCKEYE","J03","2","2017-07-12 12:04:58.000","2017-07-12 12:07:37.167","159","18.10177932066673","18","undefined","undefined","dylan.smyth,Griffin Kelly,lauren.portner,mirko.diaz","undefined","null","null","null","Invalid date","Invalid date","null"
"12041","080217_2018-05-16T13:35:50.000Z","080217_20180516_1025","RBRconcerto","080217","12.040","JSSOCKEYE","J03","1","2018-05-16 06:35:50.000","2018-05-16 06:36:15.000","25","31.009500251677995","30","undefined","undefined","dylan.smyth,erin.pippus,julian.gan,mirko.diaz","undefined","null","null","null","Invalid date","Invalid date","null"
"12055","080217_2018-05-17T17:46:08.167Z","080217_20180517_1259","RBRconcerto","080217","12.040","JSSOCKEYE","J03","2","2018-05-17 10:46:08.167","2018-05-17 10:46:39.167","31","37.571489460421084","35","undefined","undefined","dylan.smyth,julian.gan,michelle.douglas,mirko.diaz","undefined","null","null","null","Invalid date","Invalid date","null"
"12098","080217_2018-05-22T13:40:00.333Z","080217_20180522_1109","RBRconcerto","080217","12.040","JSSOCKEYE","J03","2","2018-05-22 06:40:00.333","2018-05-22 06:40:19.833","19","21.0037701004429","20","undefined","undefined","dylan.smyth,erin.pippus,michelle.douglas,mirko.diaz","undefined","null","null","null","Invalid date","Invalid date","null"
"12490","080217_2018-05-30T16:30:11.333Z","080217_20180530_1323","RBRconcerto","080217","12.040","JSSOCKEYE","J03","2","2018-05-30 09:30:11.333","2018-05-30 09:30:37.833","26","34.25573643063361","30","undefined","undefined","dylan.smyth,erin.pippus,michelle.douglas,mirko.diaz","undefined","null","null","null","Invalid date","Invalid date","null"
"12251","080217_2018-06-03T17:37:21.333Z","080217_20180603_1328","RBRconcerto","080217","12.040","JSSOCKEYE","J03","2","2018-06-03 10:37:21.333","2018-06-03 10:37:32.500","11","13.409674363320931","12","undefined","undefined","dylan.smyth,erin.pippus,michelle.douglas,mirko.diaz","undefined","null","null","null","Invalid date","Invalid date","null"
"12513","080217_2018-06-23T19:06:09.000Z","080217_20180623_1355","RBRconcerto","080217","12.040","OTHER,JSSOCKEYE","J03","2","2018-06-23 12:08:41.500","2018-06-23 12:09:07.667","26","31.182571589758403","30","undefined","undefined","dylan.smyth,erin.pippus,michelle.douglas,mirko.diaz","undefined","null","null","null","Invalid date","Invalid date","null"
"12542","080217_2018-06-29T13:48:15.834Z","080217_20180629_1020","RBRconcerto","080217","12.040","JSSOCKEYE","J03","2","2018-06-29 06:48:15.834","2018-06-29 06:48:36.667","21","23.337922808262178","22","undefined","undefined","dylan.smyth,erin.pippus,michelle.douglas,mirko.diaz","undefined","null","null","null","Invalid date","Invalid date","null"
"12540","080217_2018-07-03T16:21:38.500Z","080217_20180703_1429","RBRconcerto","080217","12.040","JSSOCKEYE","J03","2","2018-07-03 09:25:31.166","2018-07-03 09:25:51.666","20","25.448085660235222","25","undefined","undefined","dylan.smyth,erin.pippus,michelle.douglas,mirko.diaz","undefined","null","null","null","Invalid date","Invalid date","null"
"12546","080217_2018-07-09T15:21:55.334Z","080217_20180709_1614","RBRconcerto","080217","12.040","JSSOCKEYE","J03","2","2018-07-09 08:21:55.334","2018-07-09 08:22:20.334","25","31.29419248760193","30","undefined","undefined","dylan.smyth,erin.pippus,michelle.douglas,mirko.diaz","undefined","null","null","null","Invalid date","Invalid date","null"
"14712","065679_2019-05-17T14:57:51.834Z","065679_20190517_1300","RBRconcerto","065679","1.430","JSSOCKEYE","J03","2","2019-05-17 08:02:45.334","2019-05-17 08:03:13.834","29","21.085862173311575","20","undefined","undefined","erin.pippus,katie.davidson,sara.tremblayb,Tesarla Johnson","undefined","Dynamic","Full","null","Invalid date","Invalid date","{""tide"":null,""sky_cover"":""light_rain"",""wind_speed"":""3"",""swell_height"":""0"",""weather_notes"":null}"
"14716","065679_2019-05-23T17:11:25.500Z","065679_20190523_2143","RBRconcerto","065679","1.430","JSSOCKEYE","J03","2","2019-05-23 10:11:25.500","2019-05-23 10:11:41.000","16","20.979467317212833","20","undefined","undefined","erin.pippus,katie.davidson,sara.tremblayb,Tesarla Johnson","undefined","Dynamic","Full","null","Invalid date","Invalid date","{""tide"":null,""sky_cover"":""overcast"",""wind_speed"":""10"",""swell_height"":""0"",""weather_notes"":null}"
"13955","065679_2019-05-29T14:06:16.166Z","065679_20190529_1555","RBRconcerto","065679","1.430","JSSOCKEYE","J03","2","2019-05-29 07:06:16.166","2019-05-29 07:06:41.666","26","26.165440033785885","25","undefined","undefined","erin.pippus,katie.davidson,sara.tremblayb,Tesarla Johnson","undefined","Dynamic","Full","null","Invalid date","Invalid date","{""tide"":null,""sky_cover"":""cloudy"",""wind_speed"":""3"",""swell_height"":""0.5"",""weather_notes"":null}"
"13966","065679_2019-05-31T19:48:39.333Z","065679_20190531_1514","RBRconcerto","065679","1.430","JSSOCKEYE","J03","3","2019-05-31 12:48:39.333","2019-05-31 12:48:58.667","19","26.279665123486133","25","undefined","undefined","erin.pippus,katie.davidson,sara.tremblayb,Tesarla Johnson","undefined","Dynamic","Full","null","Invalid date","Invalid date","{""tide"":null,""sky_cover"":""clear"",""wind_speed"":""6"",""swell_height"":""0"",""weather_notes"":null}"
"14038","065679_2019-06-09T17:33:19.000Z","065679_20190609_1255","RBRconcerto","065679","1.430","JSSOCKEYE","J03","3","2019-06-09 10:34:08.667","2019-06-09 10:34:30.333","22","21.005949789661024","20","undefined","undefined","erin.pippus,katie.davidson,sara.tremblayb,Tesarla Johnson","undefined","Dynamic","Full","null","Invalid date","Invalid date","{""tide"":null,""sky_cover"":""light_rain"",""wind_speed"":""1"",""swell_height"":""0"",""weather_notes"":null}"
"14128","065679_2019-06-11T17:43:42.333Z","065679_20190611_1326","RBRconcerto","065679","1.430","JSSOCKEYE","J03","3","2019-06-11 10:48:51.833","2019-06-11 10:49:04.000","12","15.564841291523946","15","undefined","undefined","erin.pippus,katie.davidson,sara.tremblayb,Tesarla Johnson","undefined","Dynamic","Full","null","Invalid date","Invalid date","{""tide"":null,""sky_cover"":""lifted_fog"",""wind_speed"":""6"",""swell_height"":""0"",""weather_notes"":null}"
"14135","065679_2019-06-23T16:16:05.666Z","065679_20190623_1201","RBRconcerto","065679","1.430","JSSOCKEYE","J03","1","2019-06-23 09:18:50.666","2019-06-23 09:19:10.500","20","26.141576216626092","25","undefined","undefined","erin.pippus,katie.davidson,sara.tremblayb,Tesarla Johnson","undefined","Dynamic","Full","null","Invalid date","Invalid date","{""tide"":null,""sky_cover"":""overcast"",""wind_speed"":""6"",""swell_height"":""0"",""weather_notes"":null}"
"14181","065679_2019-06-28T15:37:53.333Z","065679_20190628_1530","RBRconcerto","065679","1.430","JSSOCKEYE","J03","2","2019-06-28 08:37:53.333","2019-06-28 08:38:13.833","20","25.82294107361248","25","undefined","undefined","erin.pippus,katie.davidson,sara.tremblayb,Tesarla Johnson","undefined","Dynamic","Full","null","Invalid date","Invalid date","{""tide"":null,""sky_cover"":""partly_cloudy"",""wind_speed"":""6"",""swell_height"":""0.5"",""weather_notes"":null}"
"14282","065679_2019-07-04T17:37:34.500Z","065679_20190704_1315","RBRconcerto","065679","1.430","JSSOCKEYE","J03","3","2019-07-04 10:37:34.500","2019-07-04 10:37:50.166","16","20.88299098347545","20","undefined","undefined","erin.pippus,katie.davidson,sara.tremblayb,Tesarla Johnson","undefined","Dynamic","Full","null","Invalid date","Invalid date","{""tide"":null,""sky_cover"":""overcast"",""wind_speed"":""3"",""swell_height"":""0.5"",""weather_notes"":null}"
"14359","065679_2019-07-09T18:02:32.500Z","065679_20190709_1250","RBRconcerto","065679","1.430","JSSOCKEYE","J03","3","2019-07-09 11:02:32.667","2019-07-09 11:02:48.833","16","10.759624883340924","10","undefined","undefined","erin.pippus,katie.davidson,sara.tremblayb,Tesarla Johnson","undefined","Dynamic","Full","null","Invalid date","Invalid date","{""tide"":null,""sky_cover"":""partly_cloudy"",""wind_speed"":""10"",""swell_height"":""0.5"",""weather_notes"":null}"
"9311","080217_2017-06-13T17:08:44.500Z","080217_20170613_1657","RBRconcerto","080217","12.040","JSSOCKEYE","J09","2","2017-06-13 10:11:03.333","2017-06-13 10:11:35.500","32","38.74506677211118","40","undefined","undefined","Chris Blackford,dylan.smyth,emma.atkinson,lauren.portner","undefined","null","null","null","Invalid date","Invalid date","null"
"9549","080217_2017-07-06T15:58:48.500Z","080217_20170706_1703","RBRconcerto","080217","12.040","JSSOCKEYE","J09","1","2017-07-06 09:01:16.167","2017-07-06 09:01:40.333","24","28.510008578135412","30","undefined","undefined","Dylan Shea,dylan.smyth,lauren.portner,mirko.diaz","undefined","null","null","null","Invalid date","Invalid date","null"
"9634","080217_2017-07-12T14:46:14.500Z","080217_20170712_1647","RBRconcerto","080217","12.040","JSSOCKEYE","J09","2","2017-07-12 07:48:59.667","2017-07-12 07:49:27.000","27","35.6332110696397","35","undefined","undefined","dylan.smyth,Griffin Kelly,lauren.portner,mirko.diaz","undefined","null","null","null","Invalid date","Invalid date","null"
"12053","080217_2018-05-17T13:35:28.167Z","080217_20180517_1259","RBRconcerto","080217","12.040","JSSOCKEYE","J09","2","2018-05-17 06:35:28.167","2018-05-17 06:35:51.833","24","31.03765380289496","30","undefined","undefined","dylan.smyth,julian.gan,michelle.douglas,mirko.diaz","undefined","null","null","null","Invalid date","Invalid date","null"
"12096","080217_2018-05-21T14:33:24.667Z","080217_20180521_1516","RBRconcerto","080217","12.040","JSSOCKEYE","J09","2","2018-05-21 07:33:24.667","2018-05-21 07:33:50.667","26","31.044403000204216","30","undefined","undefined","dylan.smyth,erin.pippus,michelle.douglas,mirko.diaz","undefined","null","null","null","Invalid date","Invalid date","null"
"12488","080217_2018-05-30T13:43:11.167Z","080217_20180530_1323","RBRconcerto","080217","12.040","JSSOCKEYE","J09","2","2018-05-30 06:45:40.333","2018-05-30 06:46:06.167","26","30.94110571953404","30","undefined","undefined","dylan.smyth,erin.pippus,michelle.douglas,mirko.diaz","undefined","null","null","null","Invalid date","Invalid date","null"
"12250","080217_2018-05-31T17:39:57.667Z","080217_20180531_1315","RBRconcerto","080217","12.040","JSSOCKEYE","J09","2","2018-05-31 10:42:11.500","2018-05-31 10:42:37.000","26","31.235379263065255","30","undefined","undefined","dylan.smyth,erin.pippus,michelle.douglas,mirko.diaz","undefined","null","null","null","Invalid date","Invalid date","null"
"12344","080217_2018-06-07T16:48:54.167Z","080217_20180607_1309","RBRconcerto","080217","12.040","JSSOCKEYE","J09","2","2018-06-07 09:48:54.333","2018-06-07 09:49:24.833","30","36.18915122555486","35","undefined","undefined","dylan.smyth,erin.pippus,michelle.douglas,mirko.diaz","undefined","null","null","null","Invalid date","Invalid date","null"
"12339","080217_2018-06-14T17:09:14.833Z","080217_20180614_1315","RBRconcerto","080217","12.040","JSSOCKEYE","J09","2","2018-06-14 10:11:53.333","2018-06-14 10:12:13.667","20","26.17983388642555","25","undefined","undefined","dylan.smyth,erin.pippus,michelle.douglas,mirko.diaz","undefined","null","null","null","Invalid date","Invalid date","null"
"12512","080217_2018-06-21T18:44:49.167Z","080217_20180621_1539","RBRconcerto","080217","12.040","JSSOCKEYE","J09","1","2018-06-21 11:44:49.000","2018-06-21 11:47:16.334","147","15.474340074302571","15","undefined","undefined","dylan.smyth,erin.pippus,michelle.douglas,mirko.diaz","undefined","null","null","null","Invalid date","Invalid date","null"
"12541","080217_2018-06-28T15:20:12.500Z","080217_20180628_1357","RBRconcerto","080217","12.040","JSSOCKEYE","J09","2","2018-06-28 08:23:07.000","2018-06-28 08:23:25.833","19","21.022384719373843","20","undefined","undefined","dylan.smyth,erin.pippus,michelle.douglas,mirko.diaz","undefined","null","null","null","Invalid date","Invalid date","null"
"12539","080217_2018-07-04T15:35:08.333Z","080217_20180705_1456","RBRconcerto","080217","12.040","JSSOCKEYE","J09","2","2018-07-04 08:37:43.500","2018-07-04 08:38:09.000","25","31.332014942795567","30","undefined","undefined","dylan.smyth,erin.pippus,michelle.douglas,mirko.diaz","undefined","null","null","null","Invalid date","Invalid date","null"
"12547","080217_2018-07-09T18:04:29.000Z","080217_20180709_1614","RBRconcerto","080217","12.040","JSSOCKEYE","J09","2","2018-07-09 11:06:59.500","2018-07-09 11:07:19.333","20","21.580110982560125","20","undefined","undefined","dylan.smyth,erin.pippus,michelle.douglas,mirko.diaz","undefined","null","null","null","Invalid date","Invalid date","null"
"14715","065679_2019-05-20T19:50:33.500Z","065679_20190520_1606","RBRconcerto","065679","1.430","JSSOCKEYE","J09","2","2019-05-20 12:50:33.500","2019-05-20 12:50:54.500","21","26.02284678916343","25","undefined","undefined","erin.pippus,katie.davidson,sara.tremblayb,Tesarla Johnson","undefined","Dynamic","Full","null","Invalid date","Invalid date","{""tide"":null,""sky_cover"":""overcast"",""wind_speed"":""3"",""swell_height"":""0"",""weather_notes"":null}"
"9635","080217_2017-07-12T15:52:09.500Z","080217_20170712_1647","RBRconcerto","080217","12.040","JSSOCKEYE","J11","2","2017-07-12 08:54:24.667","2017-07-12 08:54:59.000","34","37.58631878837584","40","undefined","undefined","dylan.smyth,Griffin Kelly,lauren.portner,mirko.diaz","undefined","null","null","null","Invalid date","Invalid date","null"
"12054","080217_2018-05-17T16:42:22.333Z","080217_20180517_1259","RBRconcerto","080217","12.040","JSSOCKEYE","J11","2","2018-05-17 09:44:53.667","2018-05-17 09:45:23.000","29","36.04279783159779","35","undefined","undefined","dylan.smyth,julian.gan,michelle.douglas,mirko.diaz","undefined","null","null","null","Invalid date","Invalid date","null"
"12097","080217_2018-05-21T17:45:46.000Z","080217_20180521_1516","RBRconcerto","080217","12.040","JSSOCKEYE","J11","2","2018-05-21 10:48:14.833","2018-05-21 10:48:41.333","26","29.29671346264831","30","undefined","undefined","dylan.smyth,erin.pippus,michelle.douglas,mirko.diaz","undefined","null","null","null","Invalid date","Invalid date","null"
"12489","080217_2018-05-30T15:35:54.667Z","080217_20180530_1323","RBRconcerto","080217","12.040","JSSOCKEYE","J11","2","2018-05-30 08:38:39.334","2018-05-30 08:39:07.334","28","31.197449393325144","30","undefined","undefined","dylan.smyth,erin.pippus,michelle.douglas,mirko.diaz","undefined","null","null","null","Invalid date","Invalid date","null"
"14714","065679_2019-05-20T16:43:31.834Z","065679_20190520_1606","RBRconcerto","065679","1.430","JSSOCKEYE","J11","2","2019-05-20 09:47:17.500","2019-05-20 09:47:42.000","25","26.054198374361352","25","undefined","undefined","erin.pippus,katie.davidson,sara.tremblayb,Tesarla Johnson","undefined","Dynamic","Full","null","Invalid date","Invalid date","{""tide"":null,""sky_cover"":""overcast"",""wind_speed"":""3"",""swell_height"":""0"",""weather_notes"":null}"
"13942","065679_2019-05-26T18:54:26.666Z","065679_20190526_1454","RBRconcerto","065679","1.430","JSSOCKEYE","J11","2","2019-05-26 11:54:26.666","2019-05-26 11:54:34.333","8","10.995320708757385","10","undefined","undefined","erin.pippus,katie.davidson,sara.tremblayb,Tesarla Johnson","undefined","Dynamic","Full","null","Invalid date","Invalid date","{""tide"":null,""sky_cover"":""clear"",""wind_speed"":""3"",""swell_height"":""0"",""weather_notes"":null}"
"13961","065679_2019-05-30T19:13:09.833Z","065679_20190530_1436","RBRconcerto","065679","1.430","JSSOCKEYE","J11","3","2019-05-30 12:13:09.833","2019-05-30 12:13:15.000","5","5.909209681694487","5","undefined","undefined","erin.pippus,katie.davidson,sara.tremblayb,Tesarla Johnson","undefined","Dynamic","Full","null","Invalid date","Invalid date","{""tide"":null,""sky_cover"":""clear"",""wind_speed"":""3"",""swell_height"":""0"",""weather_notes"":null}"
"14005","065679_2019-06-05T14:58:06.000Z","065679_20190605_1457","RBRconcerto","065679","1.430","JSSOCKEYE","J11","4","2019-06-05 07:58:06.000","2019-06-05 07:58:21.500","15","20.891391530647166","20","undefined","undefined","erin.pippus,katie.davidson,sara.tremblayb,Tesarla Johnson","undefined","Dynamic","Full","null","Invalid date","Invalid date","{""tide"":null,""sky_cover"":""light_rain"",""wind_speed"":""10"",""swell_height"":""0"",""weather_notes"":null}"
"14007","065679_2019-06-06T15:47:17.833Z","065679_20190606_1758","RBRconcerto","065679","1.430","JSSOCKEYE","J11","3","2019-06-06 08:47:17.833","2019-06-06 08:47:27.500","10","11.242033211375034","10","undefined","undefined","erin.pippus,katie.davidson,sara.tremblayb,Tesarla Johnson","undefined","Dynamic","Full","null","Invalid date","Invalid date","{""tide"":null,""sky_cover"":""cloudy"",""wind_speed"":""16"",""swell_height"":""0.5"",""weather_notes"":null}"
"14044","065679_2019-06-10T17:39:57.500Z","065679_20190610_1307","RBRconcerto","065679","1.430","JSSOCKEYE","J11","3","2019-06-10 10:39:57.500","2019-06-10 10:40:05.500","8","10.768530197927317","10","undefined","undefined","Erin Pippus,Katie Davidson,Sara Tremblay-Boyer,Tesarla Johnson","undefined","Dynamic","Full","null","Invalid date","Invalid date","{""tide"":null,""sky_cover"":null,""wind_speed"":null,""swell_height"":null,""weather_notes"":null}"
"14186","065679_2019-06-29T17:58:57.667Z","065679_20190629_1315","RBRconcerto","065679","1.430","JSSOCKEYE","J11","3","2019-06-29 10:58:57.667","2019-06-29 10:59:20.000","22","31.337470291035338","30","undefined","undefined","erin.pippus,katie.davidson,sara.tremblayb,Tesarla Johnson","undefined","Dynamic","Full","null","Invalid date","Invalid date","{""tide"":null,""sky_cover"":""cloudy"",""wind_speed"":""3"",""swell_height"":""0"",""weather_notes"":null}"
"14306","065679_2019-07-06T18:01:47.000Z","065679_20190706_1303","RBRconcerto","065679","1.430","JSSOCKEYE","J11","3","2019-07-06 11:01:47.000","2019-07-06 11:01:56.166","9","10.823113681011435","10","undefined","undefined","erin.pippus,katie.davidson,sara.tremblayb,Tesarla Johnson","undefined","Dynamic","Full","null","Invalid date","Invalid date","{""tide"":null,""sky_cover"":""lifted_fog"",""wind_speed"":""1"",""swell_height"":""0"",""weather_notes"":null}"
"14432","065679_2019-07-11T19:25:21.166Z","065679_20190711_1430","RBRconcerto","065679","1.430","JSSOCKEYE","J11","3","2019-07-11 12:25:21.166","2019-07-11 12:25:29.666","9","11.067357543626589","10","undefined","undefined","erin.pippus,katie.davidson,sara.tremblayb,Tesarla Johnson","undefined","Dynamic","Full","null","Invalid date","Invalid date","{""tide"":null,""sky_cover"":""cloudy"",""wind_speed"":""3"",""swell_height"":""0"",""weather_notes"":null}"
"9636","080217_2017-07-12T16:32:42.667Z","080217_20170712_1647","RBRconcerto","080217","12.040","JSSOCKEYE","J12","2","2017-07-12 09:34:49.000","2017-07-12 09:35:23.833","35","43.23264018088639","45","undefined","undefined","dylan.smyth,Griffin Kelly,lauren.portner,mirko.diaz","undefined","null","null","null","Invalid date","Invalid date","null"
"9177","080217_2017-06-03T16:26:45.667Z","080217_20170603_1554","RBRconcerto","080217","12.040","JSSOCKEYE","J13","2","2017-06-03 09:28:57.667","2017-06-03 09:29:24.333","27","29.15628119013062","30","undefined","undefined","dylan.smyth,emma.atkinson,lauren.portner,mirko.diaz","undefined","null","null","null","Invalid date","Invalid date","null"
"9639","080217_2017-07-12T19:56:55.167Z","080217_20170712_1647","RBRconcerto","080217","12.040","JSSOCKEYE","J13","2","2017-07-12 12:59:23.833","2017-07-12 12:59:59.000","35","40.388910723330525","40","undefined","undefined","dylan.smyth,Griffin Kelly,lauren.portner,mirko.diaz","undefined","null","null","null","Invalid date","Invalid date","null"
"8905","080217_2017-05-08T16:36:34.667Z","080217_20170508_1254","RBRconcerto","080217","12.040","DISOCKEYE","QU46","1","2017-05-08 09:36:34.833","2017-05-08 09:37:24.833","50","45.80371858389046","45","undefined","undefined","julian.gan,justin.francis,rachel.walker,rebecca.piercey","undefined","null","null","null","Invalid date","Invalid date","null"
"8982","010856_2017-05-08T16:36:43.500Z","010856_20170508_1305","XR-620","010856","6.81","DISOCKEYE","QU46","1","2017-05-08 09:36:43.833","2017-05-08 09:37:33.500","50","47.21507531067292","45","undefined","undefined","julian.gan,justin.francis,rachel.walker,rebecca.piercey","undefined","null","null","null","Invalid date","Invalid date","null"
"8983","010856_2017-05-08T18:27:59.000Z","010856_20170508_1305","XR-620","010856","6.81","DISOCKEYE","QU5","3","2017-05-08 11:27:59.500","2017-05-08 11:28:58.167","59","58.27742862651264","60","undefined","undefined","julian.gan,justin.francis,rachel.walker,rebecca.piercey","undefined","null","null","null","Invalid date","Invalid date","null"
"8912","080217_2017-05-08T18:34:05.833Z","080217_20170508_1254","RBRconcerto","080217","12.040","DISOCKEYE","QU6","1","2017-05-08 11:36:29.167","2017-05-08 11:36:51.167","22","15.976992984450542","15","undefined","undefined","julian.gan,justin.francis,rachel.walker,rebecca.piercey","undefined","null","null","null","Invalid date","Invalid date","null"
"8984","010856_2017-05-08T18:36:35.501Z","010856_20170508_1305","XR-620","010856","6.81","DISOCKEYE","QU6","1","2017-05-08 11:36:37.834","2017-05-08 11:37:00.000","22","17.453494245588168","15","undefined","undefined","julian.gan,justin.francis,rachel.walker,rebecca.piercey","undefined","null","null","null","Invalid date","Invalid date","null"
