survey_id,school_number,school_sliders,school_poppers,school_dimpling,school_id
DE631,7,0,0,100,DE631-7
DE631,8,0,0,10,DE631-8
DE631,9,1,0,0,DE631-9
DE631,10,0,0,1,DE631-10
DE631,11,0,0,10,DE631-11
DE631,12,0,0,10,DE631-12
DE631,13,1,0,0,DE631-13
DE631,14,0,0,10,DE631-14
JE519,1,1,0,0,JE519-1
JE519,2,0,0,10,JE519-2
JE519,3,0,0,1,JE519-3
JE519,4,1,0,10,JE519-4
JE519,5,0,0,100,JE519-5
JE519,6,1,1,0,JE519-6
JE519,7,1,0,100,JE519-7
JE519,8,0,0,10,JE519-8
JE519,9,10,0,1000,JE519-9
JE519,10,1,0,100,JE519-10
JE519,11,0,0,10,JE519-11
JE519,12,1,0,0,JE519-12
JE519,13,1,0,1,JE519-13
JE519,14,0,0,1,JE519-14
JE519,15,1,0,1,JE519-15
DE632,1,10,1,0,DE632-1
DE632,2,1,0,0,DE632-2
DE632,3,0,0,1,DE632-3
DE632,4,1,1,0,DE632-4
DE632,5,0,0,1,DE632-5
DE632,6,0,1,0,DE632-6
DE632,7,0,0,1,DE632-7
DE632,8,10,0,1,DE632-8
DE632,9,0,0,10,DE632-9
DE632,10,0,0,10,DE632-10
DE632,11,0,0,10,DE632-11
DE632,12,1,0,0,DE632-12
DE632,13,0,0,10,DE632-13
DE632,14,0,0,1,DE632-14
DE632,15,0,0,1,DE632-15
DE632,16,1,0,0,DE632-16
DE632,17,0,0,10,DE632-17
DE632,18,10,10,0,DE632-18
DE632,19,0,0,10,DE632-19
DE632,20,10,10,0,DE632-20
DE632,21,0,0,10,DE632-21
DE632,22,1,0,0,DE632-22
DE632,23,1,0,0,DE632-23
DE632,24,0,1,0,DE632-24
DE632,25,0,0,1,DE632-25
DE632,26,1,0,0,DE632-26
DE632,27,10,0,0,DE632-27
DE632,28,1,0,0,DE632-28
DE633,1,1,0,0,DE633-1
DE633,2,1,0,0,DE633-2
DE633,3,0,1,0,DE633-3
DE633,4,0,0,100,DE633-4
DE633,5,0,1,0,DE633-5
DE635,1,0,0,10,DE635-1
JE520,1,0,0,10,JE520-1
DE637,1,0,1,0,DE637-1
DE637,2,0,1,0,DE637-2
DE636,1,0,1,1,DE636-1
DE636,2,0,0,10,DE636-2
DE636,3,0,10,0,DE636-3
DE636,4,0,1,0,DE636-4
DE636,5,0,1,0,DE636-5
DE636,6,0,1,0,DE636-6
DE636,7,1,0,0,DE636-7
DE636,8,0,1,0,DE636-8
DE636,9,0,1,0,DE636-9
DE636,10,0,1,0,DE636-10
DE636,11,0,1,0,DE636-11
DE636,12,0,1,0,DE636-12
DE636,13,10,10,0,DE636-13
DE636,14,1,1,0,DE636-14
DE636,15,0,1,0,DE636-15
DE636,16,10,1,0,DE636-16
DE636,17,10,0,0,DE636-17
DE636,18,1,0,0,DE636-18
DE636,19,0,1,0,DE636-19
DE636,20,1,1,0,DE636-20
DE636,21,1,0,0,DE636-21
DE636,22,1,0,0,DE636-22
DE636,23,1,0,0,DE636-23
DE636,24,1,0,0,DE636-24
DE636,25,1,0,0,DE636-25
DE636,26,1,0,0,DE636-26
JE522,1,0,0,10,JE522-1
JE522,2,1,0,10,JE522-2
JE522,3,10,0,0,JE522-3
JE522,4,1,1,10,JE522-4
JE522,5,10,1,0,JE522-5
JE522,6,10,0,10,JE522-6
JE522,7,0,0,1,JE522-7
JE522,8,1,0,0,JE522-8
JE522,9,1,0,10,JE522-9
JE522,10,0,0,1,JE522-10
JE522,11,0,0,10,JE522-11
JE522,12,0,0,1,JE522-12
JE522,13,1,0,10,JE522-13
JE522,14,1,0,0,JE522-14
JE522,15,0,1,0,JE522-15
JE522,16,1,0,10,JE522-16
JE522,17,0,1,0,JE522-17
JE522,18,1,0,10,JE522-18
JE522,19,1,0,0,JE522-19
JE522,20,0,0,1,JE522-20
JE522,21,10,1,10,JE522-21
JE522,22,0,0,10,JE522-22
JE522,23,10,10,100,JE522-23
JE522,24,0,1,0,JE522-24
JE522,25,1,1,1,JE522-25
JE522,26,0,0,10,JE522-26
JE522,27,0,1,1,JE522-27
JE522,28,0,1,0,JE522-28
JE522,29,1,0,0,JE522-29
JE522,30,0,1,0,JE522-30
JE522,31,1,0,10,JE522-31
JE522,32,0,1,10,JE522-32
JE522,33,0,1,10,JE522-33
JE522,34,1,0,0,JE522-34
JE522,35,1,0,1,JE522-35
DE638,1,1,0,0,DE638-1
DE638,2,0,1,0,DE638-2
DE638,3,0,0,1,DE638-3
DE638,4,1,1,0,DE638-4
DE638,5,0,0,10,DE638-5
DE638,6,0,1,0,DE638-6
DE638,7,0,1,0,DE638-7
DE638,8,0,1,0,DE638-8
DE638,9,1,0,1,DE638-9
DE638,10,0,0,1,DE638-10
DE638,11,0,1,0,DE638-11
DE638,12,0,10,0,DE638-12
DE638,13,0,1,0,DE638-13
DE638,14,0,1,0,DE638-14
DE638,15,0,1,0,DE638-15
DE638,16,0,1,0,DE638-16
DE638,17,0,1,0,DE638-17
DE638,18,1,0,0,DE638-18
DE638,19,0,0,1,DE638-19
DE639,1,1,0,1,DE639-1
DE639,2,1,0,0,DE639-2
DE639,3,1,0,0,DE639-3
DE639,4,1,0,0,DE639-4
DE639,5,1,0,0,DE639-5
DE639,6,1,0,0,DE639-6
DE639,7,0,1,0,DE639-7
DE639,8,1,1,0,DE639-8
DE639,9,1,0,0,DE639-9
DE639,10,10,1,0,DE639-10
DE639,11,0,1,0,DE639-11
DE639,12,1,10,0,DE639-12
DE639,13,1,0,0,DE639-13
DE639,14,0,1,0,DE639-14
DE640,1,0,0,1,DE640-1
DE640,2,0,0,10,DE640-2
DE640,3,0,0,1,DE640-3
DE640,4,0,0,1,DE640-4
DE640,5,0,0,1,DE640-5
DE641,1,0,1,10,DE641-1
DE641,2,1,10,0,DE641-2
DE641,3,10,1,0,DE641-3
DE641,4,0,0,1,DE641-4
DE641,5,1,0,0,DE641-5
DE641,6,0,1,0,DE641-6
DE641,7,0,1,10,DE641-7
DE641,8,10,1,10,DE641-8
JE523,1,0,1,0,JE523-1
JE523,2,0,1,1,JE523-2
JE524,1,1,0,1,JE524-1
JE524,2,10,0,10,JE524-2
JE524,3,0,1,1,JE524-3
JE525,1,1,0,0,JE525-1
JE525,2,1,0,10,JE525-2
JE525,3,1,0,10,JE525-3
JE525,4,0,0,1,JE525-4
JE525,5,0,0,10,JE525-5
JE525,6,0,0,10,JE525-6
JE525,7,0,0,10,JE525-7
JE525,8,0,0,10,JE525-8
JE525,9,10,1,0,JE525-9
JE525,10,0,0,1,JE525-10
JE525,11,1,0,0,JE525-11
JE525,12,0,0,10,JE525-12
JE525,13,0,1,100,JE525-13
JE525,14,0,0,10,JE525-14
JE525,15,0,0,10,JE525-15
JE525,16,1,0,10,JE525-16
DE642,1,1,1,0,DE642-1
DE642,2,0,0,1,DE642-2
DE642,3,1,0,0,DE642-3
DE642,4,1,1,0,DE642-4
DE642,5,1,10,0,DE642-5
DE642,6,0,1,0,DE642-6
DE642,7,1,1,0,DE642-7
DE642,8,0,1,0,DE642-8
DE642,9,0,1,0,DE642-9
DE642,10,0,1,0,DE642-10
DE642,11,0,0,1,DE642-11
DE642,12,0,1,0,DE642-12
DE642,13,1,10,0,DE642-13
DE642,14,0,1,10,DE642-14
DE642,15,1,1,1,DE642-15
DE642,16,1,0,0,DE642-16
DE642,17,0,0,1,DE642-17
DE642,18,0,1,0,DE642-18
DE642,19,1,0,0,DE642-19
DE642,20,0,0,1,DE642-20
DE642,21,1,1,0,DE642-21
DE642,22,1,1,0,DE642-22
DE642,23,1,0,0,DE642-23
DE642,24,0,0,1,DE642-24
DE642,25,1,0,1,DE642-25
DE642,26,1,0,0,DE642-26
DE643,1,0,0,10,DE643-1
DE643,2,0,1,0,DE643-2
DE643,3,0,1,0,DE643-3
DE643,4,0,1,0,DE643-4
DE643,5,0,0,10,DE643-5
DE643,6,1,1,0,DE643-6
DE643,7,0,0,1,DE643-7
DE643,8,0,0,10,DE643-8
DE643,9,1,0,0,DE643-9
DE643,10,0,0,1,DE643-10
DE643,11,0,0,1,DE643-11
DE644,1,0,1,0,DE644-1
DE644,2,1,0,0,DE644-2
DE644,3,1,0,0,DE644-3
DE644,4,0,0,1,DE644-4
DE644,5,1,0,0,DE644-5
DE644,6,0,0,1,DE644-6
DE644,7,0,0,1,DE644-7
DE644,8,1,0,0,DE644-8
DE644,9,1,1,0,DE644-9
DE644,10,0,0,1,DE644-10
DE644,11,0,0,1,DE644-11
DE644,12,0,0,1,DE644-12
DE644,13,1,0,0,DE644-13
DE644,14,0,0,10,DE644-14
DE644,15,1,0,0,DE644-15
DE644,16,1,1,100,DE644-16
DE644,17,1,0,10,DE644-17
DE644,18,0,1,0,DE644-18
DE644,19,1,1,0,DE644-19
DE644,20,0,1,0,DE644-20
DE644,21,0,0,1,DE644-21
DE644,22,0,0,10,DE644-22
DE644,23,0,0,1,DE644-23
DE644,24,2,0,0,DE644-24
DE644,25,0,0,100,DE644-25
JE526,1,0,0,10,JE526-1
JE526,2,0,0,10,JE526-2
JE526,3,0,0,10,JE526-3
JE526,4,0,0,10,JE526-4
JE526,5,0,0,10,JE526-5
JE526,6,0,0,10,JE526-6
JE526,7,0,0,10,JE526-7
JE526,8,1,0,10,JE526-8
JE527,1,0,1,0,JE527-1
JE527,2,0,10,0,JE527-2
JE527,3,0,1,0,JE527-3
JE527,4,0,0,10,JE527-4
JE527,5,0,10,0,JE527-5
DE647,1,1,0,0,DE647-1
DE647,2,10,0,0,DE647-2
DE647,3,1,0,0,DE647-3
DE647,4,1,0,0,DE647-4
DE647,5,1,0,1,DE647-5
DE647,6,1,0,0,DE647-6
DE647,7,1,0,0,DE647-7
DE647,8,1,0,0,DE647-8
DE647,9,1,0,0,DE647-9
DE647,10,1,0,0,DE647-10
DE647,11,1,1,0,DE647-11
DE647,12,1,0,0,DE647-12
DE647,13,1,0,10,DE647-13
DE647,14,0,0,1,DE647-14
DE647,15,0,0,1,DE647-15
DE647,16,1,1,0,DE647-16
DE647,17,1,1,0,DE647-17
DE647,18,0,0,1,DE647-18
DE647,19,0,0,1,DE647-19
DE647,20,1,0,1,DE647-20
DE647,21,1,1,0,DE647-21
DE647,22,1,0,0,DE647-22
DE647,23,0,1,0,DE647-23
DE647,24,0,0,1,DE647-24
DE647,25,0,1,0,DE647-25
DE647,26,1,1,0,DE647-26
DE647,27,0,0,1,DE647-27
DE647,28,1,1,0,DE647-28
DE647,29,1,1,0,DE647-29
DE647,30,1,0,0,DE647-30
DE647,31,0,1,0,DE647-31
DE647,32,0,1,1,DE647-32
DE647,33,1,0,0,DE647-33
DE647,34,0,0,1,DE647-34
DE647,35,0,1,0,DE647-35
DE647,36,1,0,0,DE647-36
DE647,37,0,1,0,DE647-37
DE647,38,1,0,0,DE647-38
DE647,39,0,0,1,DE647-39
DE647,40,1,0,0,DE647-40
DE647,41,1,0,0,DE647-41
DE647,42,1,1,0,DE647-42
DE647,43,0,0,1,DE647-43
DE647,44,0,0,1,DE647-44
DE647,45,0,0,1,DE647-45
DE647,46,1,0,0,DE647-46
DE647,47,10,1,0,DE647-47
DE647,48,1,0,0,DE647-48
DE647,49,1,0,1,DE647-49
DE647,50,1,1,0,DE647-50
DE648,1,0,0,10,DE648-1
DE648,2,0,0,1,DE648-2
DE648,3,0,0,100,DE648-3
DE648,4,1,1,100,DE648-4
DE648,5,0,0,1,DE648-5
DE648,6,0,0,10,DE648-6
DE648,7,0,0,10,DE648-7
DE648,8,0,0,10,DE648-8
DE648,9,0,0,1,DE648-9
DE648,10,0,0,10,DE648-10
DE648,11,0,0,1,DE648-11
DE648,12,0,0,10,DE648-12
DE648,13,0,0,1,DE648-13
DE648,14,0,0,1,DE648-14
DE648,15,0,0,1,DE648-15
DE648,16,0,0,10,DE648-16
DE648,17,0,0,1,DE648-17
DE648,18,0,0,1,DE648-18
DE648,19,0,0,1,DE648-19
DE648,20,0,0,1,DE648-20
DE648,21,1,0,1,DE648-21
DE648,22,0,1,1,DE648-22
DE648,23,0,0,1,DE648-23
DE648,24,1,0,10,DE648-24
DE648,25,0,0,10,DE648-25
DE648,26,0,0,10,DE648-26
DE648,27,1,0,1,DE648-27
DE648,28,0,0,10,DE648-28
DE648,29,0,0,10,DE648-29
DE648,30,0,0,1,DE648-30
DE648,31,0,0,1,DE648-31
DE648,32,0,0,10,DE648-32
DE648,33,0,0,10,DE648-33
DE648,34,0,0,1,DE648-34
DE648,35,0,0,1,DE648-35
DE648,36,0,0,1,DE648-36
DE648,37,0,0,1,DE648-37
DE649,1,10,0,1,DE649-1
DE649,2,1,0,0,DE649-2
DE649,3,0,1,1,DE649-3
DE649,4,0,1,0,DE649-4
DE649,5,1,1,1,DE649-5
DE649,6,0,10,0,DE649-6
DE649,7,0,1,1,DE649-7
DE649,8,1,1,1,DE649-8
DE649,9,0,0,1,DE649-9
DE649,10,0,0,1,DE649-10
DE649,11,0,1,0,DE649-11
DE649,12,1,1,1,DE649-12
DE649,13,1,1,10,DE649-13
DE649,14,0,1,1,DE649-14
DE649,15,0,1,1,DE649-15
DE649,16,0,0,10,DE649-16
DE649,17,0,1,10,DE649-17
DE649,18,1,0,0,DE649-18
DE649,19,0,0,10,DE649-19
DE649,20,0,0,1,DE649-20
DE649,21,1,1,0,DE649-21
DE649,22,0,0,1,DE649-22
DE649,23,0,0,1,DE649-23
DE649,24,10,1,0,DE649-24
DE649,25,0,0,1,DE649-25
DE649,26,0,1,0,DE649-26
DE649,27,0,0,10,DE649-27
DE649,28,0,0,1,DE649-28
DE649,29,10,1,10,DE649-29
DE649,30,0,1,0,DE649-30
DE649,31,0,0,10,DE649-31
DE649,32,0,0,10,DE649-32
DE649,33,10,0,0,DE649-33
DE649,34,0,0,10,DE649-34
DE649,35,0,1,0,DE649-35
DE649,36,0,0,1,DE649-36
DE649,37,0,0,1,DE649-37
DE649,38,1,0,1,DE649-38
DE649,39,1,0,1,DE649-39
DE649,40,1,0,0,DE649-40
DE649,41,1,1,1,DE649-41
DE649,42,1,1,0,DE649-42
DE649,43,0,0,10,DE649-43
JE528,1,0,0,1,JE528-1
JE528,2,0,0,1,JE528-2
JE528,3,0,0,1,JE528-3
JE528,4,0,1,1,JE528-4
JE528,5,1,1,10,JE528-5
JE528,6,0,1,0,JE528-6
JE529,1,0,0,1,JE529-1
JE529,2,1,10,0,JE529-2
JE529,3,1,0,10,JE529-3
JE529,4,0,1,0,JE529-4
JE529,5,0,0,1,JE529-5
JE529,6,0,0,1,JE529-6
JE529,7,0,0,10,JE529-7
JE529,8,0,1,0,JE529-8
JE529,9,10,1,10,JE529-9
JE529,10,0,1,10,JE529-10
JE529,11,1,1,1,JE529-11
DE645,1,0,0,1,DE645-1
DE645,2,1,1,0,DE645-2
DE645,3,1,0,0,DE645-3
DE645,4,1,0,0,DE645-4
DE646,1,0,0,1,DE646-1
DE646,2,0,1,0,DE646-2
DE650,1,0,0,1,DE650-1
DE651,1,0,0,1,DE651-1
DE651,2,0,1,0,DE651-2
DE651,3,0,1,10,DE651-3
DE651,4,0,0,1,DE651-4
DE651,5,0,1,0,DE651-5
DE651,6,1,0,0,DE651-6
DE652,1,0,1,0,DE652-1
DE652,2,0,0,1,DE652-2
DE652,3,0,0,1,DE652-3
DE652,4,0,1,0,DE652-4
DE652,5,0,1,0,DE652-5
DE652,6,0,0,1,DE652-6
DE652,7,0,0,1,DE652-7
DE652,8,0,0,10,DE652-8
DE652,9,0,1,1,DE652-9
DE652,10,1,1,0,DE652-10
DE652,11,0,0,1,DE652-11
DE700,1,0,1,0,DE700-1
DE700,2,0,10,10,DE700-2
DE700,3,1,100,0,DE700-3
DE701,1,0,10,0,DE701-1
DE701,2,0,1,0,DE701-2
DE701,3,0,0,1,DE701-3
DE702,1,0,1,0,DE702-1
DE702,2,0,1,0,DE702-2
DE702,3,0,1,0,DE702-3
DE702,4,0,1,0,DE702-4
DE702,5,0,1,0,DE702-5
DE703,1,0,1,0,DE703-1
DE703,2,0,1,0,DE703-2
DE703,3,0,1,0,DE703-3
DE703,4,0,1,0,DE703-4
DE703,5,0,1,0,DE703-5
DE703,6,0,1,0,DE703-6
DE703,7,0,1,0,DE703-7
DE703,8,0,10,0,DE703-8
DE703,9,0,10,0,DE703-9
DE703,10,1,1,0,DE703-10
DE703,11,1,10,0,DE703-11
DE703,12,0,1,0,DE703-12
DE703,13,1,1,0,DE703-13
DE703,14,0,1,0,DE703-14
DE703,15,10,10,0,DE703-15
DE703,16,1,0,0,DE703-16
DE703,17,0,1,0,DE703-17
DE703,18,0,1,0,DE703-18
DE703,19,0,1,0,DE703-19
DE703,20,0,1,0,DE703-20
DE703,21,0,1,0,DE703-21
DE703,22,0,1,0,DE703-22
DE703,23,1,0,0,DE703-23
DE703,24,0,1,0,DE703-24
DE703,25,0,1,0,DE703-25
DE703,26,1,0,0,DE703-26
DE704,1,0,1,0,DE704-1
DE704,2,0,1,0,DE704-2
DE704,3,0,1,0,DE704-3
DE704,4,0,1,0,DE704-4
DE704,5,0,1,0,DE704-5
DE704,6,0,1,0,DE704-6
DE704,7,0,1,0,DE704-7
DE704,8,0,10,0,DE704-8
DE704,9,1,1,0,DE704-9
DE704,10,0,1,0,DE704-10
DE704,11,0,1,0,DE704-11
DE704,12,0,1,0,DE704-12
DE706,1,0,10,0,DE706-1
DE706,2,0,1,0,DE706-2
DE706,3,0,1,0,DE706-3
DE706,4,0,1,0,DE706-4
DE706,5,0,1,0,DE706-5
DE706,6,0,1,0,DE706-6
DE706,7,0,1,0,DE706-7
DE706,8,1,0,0,DE706-8
DE706,9,1,0,0,DE706-9
DE706,10,1,1,0,DE706-10
DE706,11,1,0,0,DE706-11
DE706,12,1,0,0,DE706-12
DE706,13,1,0,0,DE706-13
DE706,14,1,0,0,DE706-14
DE706,15,1,0,0,DE706-15
DE706,16,0,1,0,DE706-16
DE706,17,0,1,0,DE706-17
DE706,18,1,1,0,DE706-18
DE706,19,1,1,0,DE706-19
DE706,20,0,1,0,DE706-20
DE706,21,1,0,0,DE706-21
DE706,22,1,0,0,DE706-22
DE706,23,1,0,0,DE706-23
DE706,24,1,0,0,DE706-24
DE706,25,1,0,0,DE706-25
DE706,26,1,1,0,DE706-26
DE706,27,1,0,0,DE706-27
DE706,28,1,10,0,DE706-28
DE706,29,0,1,0,DE706-29
DE706,30,0,1,0,DE706-30
DE706,31,0,1,0,DE706-31
DE706,32,0,1,0,DE706-32
DE706,33,1,0,0,DE706-33
DE706,34,0,1,0,DE706-34
DE706,35,0,1,0,DE706-35
DE706,36,0,0,1,DE706-36
DE706,37,0,1,0,DE706-37
DE706,38,1,0,0,DE706-38
DE706,39,1,0,0,DE706-39
DE706,40,1,0,0,DE706-40
DE706,41,0,1,0,DE706-41
DE706,42,1,0,0,DE706-42
DE706,43,0,1,0,DE706-43
DE707,1,0,1,0,DE707-1
DE707,2,1,0,1,DE707-2
DE707,3,1,1,0,DE707-3
DE707,4,0,1,0,DE707-4
DE707,5,0,1,0,DE707-5
DE707,6,1,0,0,DE707-6
DE707,7,0,1,0,DE707-7
DE707,8,0,1,0,DE707-8
DE707,9,0,1,0,DE707-9
DE708,1,0,1,0,DE708-1
DE708,2,0,1,0,DE708-2
DE708,3,0,1,0,DE708-3
DE708,4,0,1,0,DE708-4
DE708,5,1,0,0,DE708-5
DE709,1,0,1,0,DE709-1
DE709,2,0,1,0,DE709-2
DE709,3,0,1,0,DE709-3
DE709,4,0,10,0,DE709-4
DE709,5,0,1,0,DE709-5
DE709,6,0,1,0,DE709-6
DE709,7,0,10,0,DE709-7
DE709,8,0,1,0,DE709-8
DE709,9,0,1,0,DE709-9
DE709,10,1,0,0,DE709-10
DE709,11,0,1,0,DE709-11
DE709,12,0,1,0,DE709-12
DE709,13,0,0,10,DE709-13
DE709,14,0,1,0,DE709-14
DE709,15,0,1,0,DE709-15
DE709,16,0,0,100,DE709-16
DE709,17,0,0,10,DE709-17
DE709,18,1,0,0,DE709-18
DE709,19,0,1,100,DE709-19
DE709,20,1,1,10,DE709-20
DE709,21,0,1,0,DE709-21
DE709,22,0,0,10,DE709-22
DE709,23,0,0,10,DE709-23
DE709,24,0,1,0,DE709-24
DE709,25,0,0,1,DE709-25
DE709,26,0,0,1,DE709-26
DE709,27,0,1,0,DE709-27
DE709,28,0,0,10,DE709-28
DE709,29,0,0,1,DE709-29
DE710,1,0,0,1,DE710-1
DE710,2,0,0,10,DE710-2
DE710,3,0,1,10,DE710-3
DE710,4,0,0,1,DE710-4
DE710,5,0,0,10,DE710-5
DE710,6,0,1,0,DE710-6
DE710,7,0,1,0,DE710-7
DE710,8,0,10,10,DE710-8
DE710,9,0,1,1,DE710-9
DE710,10,0,1,1,DE710-10
DE710,11,1,1,1000,DE710-11
DE710,12,0,1,0,DE710-12
DE710,13,0,1,0,DE710-13
DE710,14,0,1,0,DE710-14
DE711,1,1,0,10,DE711-1
DE711,2,1,0,0,DE711-2
DE711,3,1,0,0,DE711-3
DE711,4,0,0,1,DE711-4
DE711,5,10,10,0,DE711-5
DE711,6,0,10,0,DE711-6
DE711,7,10,10,10,DE711-7
DE711,8,0,10,1,DE711-8
DE711,9,0,0,10,DE711-9
DE711,10,0,0,10,DE711-10
DE711,11,0,0,1,DE711-11
DE711,12,0,1,10,DE711-12
DE711,13,1,1,0,DE711-13
DE711,14,1,1,0,DE711-14
DE711,15,1,1,10,DE711-15
DE711,16,0,1,0,DE711-16
DE711,17,10,0,0,DE711-17
DE711,18,0,1,0,DE711-18
DE711,19,0,0,1,DE711-19
DE711,20,0,0,1,DE711-20
DE711,21,10,10,1,DE711-21
DE711,22,1,0,0,DE711-22
DE711,23,0,0,1,DE711-23
DE711,24,0,1,0,DE711-24
DE711,25,10,10,0,DE711-25
DE711,26,1,0,0,DE711-26
DE711,27,1,10,0,DE711-27
DE711,28,10,1,0,DE711-28
DE711,29,1,1,0,DE711-29
DE711,30,1,1,0,DE711-30
DE711,31,1,1,0,DE711-31
DE711,32,1,0,0,DE711-32
DE711,33,10,0,0,DE711-33
DE711,34,0,1,1,DE711-34
DE711,35,1,1,0,DE711-35
DE711,36,1,0,0,DE711-36
DE711,37,1,10,0,DE711-37
DE711,38,0,0,10,DE711-38
DE711,39,10,10,0,DE711-39
DE711,40,10,10,0,DE711-40
DE711,41,0,1,0,DE711-41
DE711,42,1,10,0,DE711-42
DE711,43,0,10,0,DE711-43
DE711,44,1,10,0,DE711-44
DE711,45,1,1,0,DE711-45
DE711,46,1,1,10,DE711-46
DE711,47,10,1,0,DE711-47
DE711,48,100,10,10,DE711-48
DE711,49,0,10,0,DE711-49
DE711,50,10,100,10,DE711-50
DE711,51,0,1,0,DE711-51
DE711,52,10,0,0,DE711-52
DE711,53,0,1,0,DE711-53
DE712,1,1,1,0,DE712-1
DE712,2,0,0,1,DE712-2
DE712,3,1,0,10,DE712-3
DE712,4,1,0,0,DE712-4
DE712,5,1,0,0,DE712-5
DE712,6,1,0,0,DE712-6
DE712,7,1,10,0,DE712-7
DE712,8,0,10,0,DE712-8
DE712,9,1,0,0,DE712-9
DE712,10,0,1,0,DE712-10
DE713,1,0,1,0,DE713-1
DE713,2,0,0,10,DE713-2
DE713,3,0,0,1,DE713-3
DE713,4,0,1,0,DE713-4
DE713,5,0,1,0,DE713-5
DE713,6,0,10,0,DE713-6
DE713,7,0,0,1,DE713-7
DE713,8,0,0,10,DE713-8
DE713,9,0,1,0,DE713-9
DE713,10,0,0,10,DE713-10
DE713,11,1,0,10,DE713-11
DE713,12,0,0,10,DE713-12
DE713,13,0,1,0,DE713-13
DE713,14,0,0,10,DE713-14
DE713,15,0,0,10,DE713-15
DE713,16,0,0,10,DE713-16
DE713,17,0,0,10,DE713-17
DE713,18,0,1,0,DE713-18
DE713,19,0,0,1,DE713-19
DE713,20,0,1,0,DE713-20
DE713,21,0,0,1,DE713-21
DE713,22,0,0,10,DE713-22
DE713,23,0,0,10,DE713-23
DE713,24,1,0,0,DE713-24
DE713,25,0,0,10,DE713-25
DE713,26,0,100,0,DE713-26
DE713,27,0,0,1,DE713-27
DE713,28,0,0,1,DE713-28
DE713,29,1,10,0,DE713-29
DE713,30,0,0,1,DE713-30
DE713,31,0,0,10,DE713-31
DE713,32,1,0,10,DE713-32
DE713,33,1,1,0,DE713-33
DE713,34,0,0,1,DE713-34
DE713,35,0,0,1,DE713-35
DE713,36,0,10,0,DE713-36
DE713,37,0,0,100,DE713-37
DE713,38,0,0,1,DE713-38
DE713,39,0,1,0,DE713-39
DE713,40,0,0,1,DE713-40
DE713,41,0,0,1,DE713-41
DE713,42,0,0,1,DE713-42
DE713,43,0,0,1,DE713-43
DE713,44,1,0,0,DE713-44
DE713,45,1,0,100,DE713-45
DE713,46,0,0,10,DE713-46
DE713,47,1,10,0,DE713-47
DE713,48,0,0,1,DE713-48
DE713,49,0,0,1,DE713-49
DE713,50,0,0,1,DE713-50
DE713,51,0,1,0,DE713-51
DE713,52,0,0,1,DE713-52
DE714,1,0,1,0,DE714-1
DE714,2,1,1,0,DE714-2
DE714,3,0,1,0,DE714-3
DE714,4,0,1,0,DE714-4
DE714,5,0,1,0,DE714-5
DE714,6,0,0,1,DE714-6
DE714,7,1,0,0,DE714-7
DE714,8,0,1,0,DE714-8
DE714,9,1,0,0,DE714-9
DE714,10,0,10,1,DE714-10
DE714,11,0,1,0,DE714-11
DE714,12,0,1,0,DE714-12
DE714,13,0,10,0,DE714-13
DE714,14,0,1,1,DE714-14
DE714,15,0,1,0,DE714-15
DE714,16,0,1,1,DE714-16
DE714,17,0,1,0,DE714-17
DE714,18,1,0,0,DE714-18
DE714,19,0,1,10,DE714-19
DE714,20,0,1,0,DE714-20
DE714,21,0,1,1,DE714-21
DE714,22,0,1,0,DE714-22
DE714,23,0,1,0,DE714-23
DE714,24,1,0,0,DE714-24
DE714,25,1,0,0,DE714-25
DE714,26,0,1,0,DE714-26
DE714,27,0,1,0,DE714-27
DE714,28,1,0,0,DE714-28
DE714,29,1,1,0,DE714-29
DE714,30,0,1,0,DE714-30
DE714,31,0,10,0,DE714-31
DE714,32,0,1,0,DE714-32
DE714,33,1,0,0,DE714-33
